,start,finish,duration
1704,82132.0,82178.0,46.0
1705,82134.0,82199.0,65.0
1706,82141.0,82212.0,71.0
1707,82213.0,82270.0,57.0
1708,82230.0,82285.0,55.0
1709,82237.0,82311.0,74.0
1710,82247.0,82328.0,81.0
1711,82289.0,82348.0,59.0
1712,82414.0,82464.0,50.0
1713,82474.0,82523.0,49.0
1714,82490.0,82544.0,54.0
1715,82505.0,82566.0,61.0
1716,82599.0,82639.0,40.0
1717,82650.0,82704.0,54.0
1718,82675.0,82722.0,47.0
1719,82762.0,82819.0,57.0
1720,82792.0,82846.0,54.0
1721,82799.0,82867.0,68.0
1722,82814.0,82891.0,77.0
1723,82873.0,82916.0,43.0
1724,82920.0,82970.0,50.0
1725,83013.0,83059.0,46.0
1726,83052.0,83096.0,44.0
1727,83158.0,83208.0,50.0
1728,83173.0,83220.0,47.0
1729,83289.0,83343.0,54.0
1730,83321.0,83369.0,48.0
1731,83434.0,83487.0,53.0
1732,83469.0,83513.0,44.0
1733,83515.0,83562.0,47.0
1734,83544.0,83588.0,44.0
1735,83691.0,83744.0,53.0
1736,83715.0,83764.0,49.0
1737,83790.0,83833.0,43.0
1738,83891.0,83943.0,52.0
1739,83928.0,83978.0,50.0
1740,83933.0,83999.0,66.0
1741,83974.0,84018.0,44.0
1742,84053.0,84097.0,44.0
1743,84202.0,84249.0,47.0
1744,84253.0,84293.0,40.0
1745,84284.0,84332.0,48.0
1746,84461.0,84511.0,50.0
1747,84491.0,84544.0,53.0
1748,84503.0,84567.0,64.0
1749,84509.0,84588.0,79.0
1750,84511.0,84598.0,87.0
1751,84533.0,84616.0,83.0
1752,84643.0,84686.0,43.0
1753,84679.0,84727.0,48.0
1754,84799.0,84843.0,44.0
1755,84848.0,84895.0,47.0
1756,84898.0,84942.0,44.0
1757,84902.0,84972.0,70.0
1758,84912.0,84992.0,80.0
1759,84920.0,85005.0,85.0
1760,84965.0,85019.0,54.0
1761,85055.0,85104.0,49.0
1762,85071.0,85122.0,51.0
1763,85168.0,85218.0,50.0
1764,85200.0,85244.0,44.0
1765,85276.0,85323.0,47.0
1766,85313.0,85362.0,49.0
1767,85315.0,85385.0,70.0
1768,85422.0,85462.0,40.0
1769,85480.0,85533.0,53.0
1770,85489.0,85557.0,68.0
1771,85523.0,85571.0,48.0
1772,85577.0,85627.0,50.0
1773,85663.0,85715.0,52.0
1774,85690.0,85744.0,54.0
1775,85700.0,85757.0,57.0
1776,85731.0,85786.0,55.0
1777,85758.0,85803.0,45.0
1778,85864.0,85908.0,44.0
1779,85924.0,85974.0,50.0
1780,85933.0,85987.0,54.0
1781,85977.0,86026.0,49.0
1782,86067.0,86114.0,47.0
1783,86078.0,86135.0,57.0
1784,86109.0,86165.0,56.0
1785,86114.0,86179.0,65.0
1786,86124.0,86208.0,84.0
1787,86167.0,86220.0,53.0
1788,86197.0,86241.0,44.0
1789,86305.0,86360.0,55.0
1790,86338.0,86386.0,48.0
1791,86414.0,86458.0,44.0
1792,86416.0,86479.0,63.0
1793,86441.0,86500.0,59.0
1794,86519.0,86562.0,43.0
1795,86589.0,86638.0,49.0
1796,86598.0,86655.0,57.0
1797,86710.0,86762.0,52.0
1798,86746.0,86799.0,53.0
1799,86753.0,86813.0,60.0
1800,86761.0,86827.0,66.0
1801,86883.0,86933.0,50.0
1802,86905.0,86954.0,49.0
1803,87025.0,87081.0,56.0
1804,87048.0,87104.0,56.0
1805,87050.0,87117.0,67.0
1806,87059.0,87143.0,84.0
1807,87234.0,87281.0,47.0
1808,87418.0,87476.0,58.0
1809,87425.0,87494.0,69.0
1810,87428.0,87519.0,91.0
1811,87519.0,87562.0,43.0
1812,87562.0,87607.0,45.0
1813,87583.0,87638.0,55.0
1814,87616.0,87669.0,53.0
1815,87632.0,87687.0,55.0
1816,87635.0,87704.0,69.0
1817,87686.0,87733.0,47.0
1818,87742.0,87785.0,43.0
1819,87854.0,87901.0,47.0
1820,87940.0,87987.0,47.0
1821,87942.0,88001.0,59.0
1822,88024.0,88070.0,46.0
1823,88045.0,88100.0,55.0
1824,88075.0,88118.0,43.0
1825,88190.0,88235.0,45.0
1826,88193.0,88261.0,68.0
1827,88199.0,88290.0,91.0
1828,88203.0,88284.0,81.0
1829,88242.0,88310.0,68.0
1830,88286.0,88337.0,51.0
1831,88330.0,88374.0,44.0
1832,88372.0,88423.0,51.0
1833,88387.0,88440.0,53.0
1834,88484.0,88531.0,47.0
1835,88538.0,88584.0,46.0
1836,88541.0,88614.0,73.0
1837,88564.0,88629.0,65.0
1838,88575.0,88643.0,68.0
1839,88685.0,88732.0,47.0
1840,88790.0,88838.0,48.0
1841,88795.0,88857.0,62.0
1842,88803.0,88876.0,73.0
1843,89104.0,89163.0,59.0
1844,89137.0,89183.0,46.0
1845,89139.0,89209.0,70.0
1846,89180.0,89235.0,55.0
1847,89183.0,89244.0,61.0
1848,89267.0,89307.0,40.0
1849,89364.0,89408.0,44.0
1850,89419.0,89463.0,44.0
1851,89495.0,89548.0,53.0
1852,89520.0,89572.0,52.0
1853,89539.0,89591.0,52.0
1854,89584.0,89631.0,47.0
1855,89589.0,89656.0,67.0
1856,89637.0,89686.0,49.0
1857,89649.0,89711.0,62.0
1858,89685.0,89734.0,49.0
1859,89709.0,89756.0,47.0
1860,89831.0,89878.0,47.0
1861,89846.0,89898.0,52.0
1862,89876.0,89919.0,43.0
1863,89918.0,89965.0,47.0
1864,90021.0,90062.0,41.0
1865,90048.0,90113.0,65.0
1866,90077.0,90128.0,51.0
1867,90080.0,90143.0,63.0
1868,90091.0,90155.0,64.0
1869,90127.0,90181.0,54.0
1870,90179.0,90229.0,50.0
1871,90204.0,90253.0,49.0
1872,90274.0,90324.0,50.0
1873,90293.0,90343.0,50.0
1874,90301.0,90363.0,62.0
1875,90353.0,90397.0,44.0
1876,90523.0,90568.0,45.0
1877,90535.0,90589.0,54.0
1878,90542.0,90622.0,80.0
1879,90604.0,90651.0,47.0
1880,90798.0,90847.0,49.0
1881,90815.0,90879.0,64.0
1882,90831.0,90897.0,66.0
1883,90904.0,90947.0,43.0
1884,90962.0,91009.0,47.0
1885,90977.0,91030.0,53.0
1886,90993.0,91047.0,54.0
1887,91119.0,91166.0,47.0
1888,91335.0,91375.0,40.0
1889,91390.0,91433.0,43.0
1890,91437.0,91486.0,49.0
1891,91463.0,91507.0,44.0
1892,91633.0,91686.0,53.0
1893,91679.0,91731.0,52.0
1894,91695.0,91756.0,61.0
1895,91702.0,91766.0,64.0
1896,91723.0,91797.0,74.0
1897,91790.0,91835.0,45.0
1898,91825.0,91874.0,49.0
1899,91910.0,91958.0,48.0
1900,91919.0,91981.0,62.0
1901,91949.0,92004.0,55.0
1902,91969.0,92031.0,62.0
1903,91983.0,92045.0,62.0
1904,92026.0,92076.0,50.0
1905,92118.0,92166.0,48.0
1906,92127.0,92182.0,55.0
1907,92219.0,92270.0,51.0
1908,92245.0,92288.0,43.0
1909,92305.0,92349.0,44.0
1910,92348.0,92392.0,44.0
1911,92514.0,92561.0,47.0
1912,92685.0,92725.0,40.0
1913,92878.0,92921.0,43.0
1914,93057.0,93100.0,43.0
1915,93146.0,93200.0,54.0
1916,93165.0,93224.0,59.0
1917,93184.0,93241.0,57.0
1918,93211.0,93263.0,52.0
1919,93274.0,93317.0,43.0
1920,93353.0,93393.0,40.0
1921,93407.0,93451.0,44.0
1922,93457.0,93501.0,44.0
1923,93535.0,93583.0,48.0
1924,93547.0,93607.0,60.0
1925,93576.0,93639.0,63.0
1926,93606.0,93665.0,59.0
1927,93616.0,93687.0,71.0
1928,93625.0,93714.0,89.0
1929,93627.0,93720.0,93.0
1930,93632.0,93737.0,105.0
1931,93634.0,93769.0,135.0
1932,93644.0,93794.0,150.0
1933,93711.0,93802.0,91.0
1934,93730.0,93816.0,86.0
1935,93762.0,93837.0,75.0
1936,93847.0,93887.0,40.0
1937,93912.0,93958.0,46.0
1938,93923.0,93978.0,55.0
1939,93951.0,93998.0,47.0
1940,94023.0,94073.0,50.0
1941,94141.0,94184.0,43.0
1942,94344.0,94391.0,47.0
1943,94405.0,94455.0,50.0
1944,94421.0,94478.0,57.0
1945,94423.0,94493.0,70.0
1946,94430.0,94504.0,74.0
1947,94533.0,94580.0,47.0
1948,94597.0,94647.0,50.0
1949,94603.0,94679.0,76.0
1950,94624.0,94698.0,74.0
1951,94627.0,94707.0,80.0
1952,94665.0,94731.0,66.0
1953,94692.0,94752.0,60.0
1954,94725.0,94781.0,56.0
1955,94818.0,94861.0,43.0
1956,94879.0,94927.0,48.0
1957,94894.0,94941.0,47.0
1958,94966.0,95010.0,44.0
1959,95052.0,95099.0,47.0
1960,95155.0,95195.0,40.0
1961,95199.0,95247.0,48.0
1962,95232.0,95279.0,47.0
1963,95249.0,95302.0,53.0
1964,95251.0,95316.0,65.0
1965,95323.0,95375.0,52.0
1966,95349.0,95395.0,46.0
1967,95527.0,95570.0,43.0
1968,95612.0,95657.0,45.0
1969,95622.0,95678.0,56.0
1970,95921.0,95965.0,44.0
1971,95964.0,96017.0,53.0
1972,95995.0,96041.0,46.0
1973,96028.0,96077.0,49.0
1974,96054.0,96107.0,53.0
1975,96072.0,96130.0,58.0
1976,96083.0,96156.0,73.0
1977,96085.0,96177.0,92.0
1978,96088.0,96184.0,96.0
1979,96111.0,96198.0,87.0
1980,96143.0,96228.0,85.0
1981,96207.0,96250.0,43.0
1982,96248.0,96292.0,44.0
1983,96349.0,96396.0,47.0
1984,96404.0,96451.0,47.0
1985,96408.0,96468.0,60.0
1986,96523.0,96578.0,55.0
1987,96552.0,96598.0,46.0
1988,96656.0,96704.0,48.0
1989,96673.0,96731.0,58.0
1990,96700.0,96749.0,49.0
1991,96710.0,96772.0,62.0
1992,96788.0,96828.0,40.0
1993,96895.0,96939.0,44.0
1994,96979.0,97023.0,44.0
1995,97040.0,97090.0,50.0
1996,97043.0,97105.0,62.0
1997,97226.0,97269.0,43.0
1998,97381.0,97424.0,43.0
1999,97408.0,97453.0,45.0
2000,97674.0,97724.0,50.0
2001,97757.0,97800.0,43.0
2002,97934.0,97981.0,47.0
2003,97982.0,98031.0,49.0
2004,97992.0,98049.0,57.0
2005,97995.0,98069.0,74.0
2006,98050.0,98095.0,45.0
2007,98165.0,98215.0,50.0
2008,98169.0,98230.0,61.0
2009,98332.0,98375.0,43.0
2010,98376.0,98423.0,47.0
2011,98385.0,98438.0,53.0
2012,98458.0,98517.0,59.0
2013,98494.0,98541.0,47.0
2014,98496.0,98559.0,63.0
2015,98600.0,98650.0,50.0
2016,98632.0,98690.0,58.0
2017,98661.0,98704.0,43.0
2018,98715.0,98765.0,50.0
2019,98743.0,98789.0,46.0
2020,98818.0,98858.0,40.0
2021,98918.0,98970.0,52.0
2022,98920.0,98988.0,68.0
2023,98925.0,99001.0,76.0
2024,98950.0,99016.0,66.0
2025,98973.0,99034.0,61.0
2026,99031.0,99078.0,47.0
2027,99048.0,99106.0,58.0
2028,99086.0,99136.0,50.0
2029,99113.0,99160.0,47.0
2030,99119.0,99180.0,61.0
2031,99177.0,99229.0,52.0
2032,99185.0,99241.0,56.0
2033,99277.0,99320.0,43.0
2034,99383.0,99426.0,43.0
2035,99442.0,99507.0,65.0
2036,99449.0,99517.0,68.0
2037,99461.0,99527.0,66.0
2038,99666.0,99713.0,47.0
2039,99764.0,99813.0,49.0
2040,99791.0,99848.0,57.0
2041,99793.0,99855.0,62.0
2042,99899.0,99954.0,55.0
2043,99911.0,99972.0,61.0
