,start,finish,duration
588,27645.0,27688.0,43.0
589,27707.0,27750.0,43.0
590,27829.0,27876.0,47.0
591,27841.0,27885.0,44.0
592,27955.0,27998.0,43.0
593,28002.0,28045.0,43.0
594,28075.0,28125.0,50.0
595,28099.0,28147.0,48.0
596,28114.0,28160.0,46.0
597,28197.0,28245.0,48.0
598,28210.0,28255.0,45.0
599,28256.0,28325.0,69.0
600,28265.0,28326.0,61.0
601,28267.0,28328.0,61.0
602,28278.0,28335.0,57.0
603,28377.0,28420.0,43.0
604,28486.0,28532.0,46.0
605,28525.0,28577.0,52.0
606,28564.0,28609.0,45.0
607,28648.0,28700.0,52.0
608,28650.0,28701.0,51.0
609,28771.0,28819.0,48.0
610,28792.0,28836.0,44.0
611,28829.0,28872.0,43.0
612,28938.0,28981.0,43.0
613,29010.0,29064.0,54.0
614,29046.0,29087.0,41.0
615,29105.0,29148.0,43.0
616,29146.0,29189.0,43.0
617,29294.0,29337.0,43.0
618,29344.0,29390.0,46.0
619,29362.0,29405.0,43.0
620,29403.0,29446.0,43.0
621,29458.0,29527.0,69.0
622,29470.0,29550.0,80.0
623,29491.0,29571.0,80.0
624,29497.0,29575.0,78.0
625,29504.0,29584.0,80.0
626,29511.0,29585.0,74.0
627,29526.0,29586.0,60.0
628,29630.0,29673.0,43.0
629,29741.0,29786.0,45.0
630,29768.0,29818.0,50.0
631,29792.0,29836.0,44.0
632,29829.0,29889.0,60.0
633,29846.0,29895.0,49.0
634,29848.0,29898.0,50.0
635,30024.0,30077.0,53.0
636,30054.0,30105.0,51.0
637,30076.0,30121.0,45.0
638,30091.0,30137.0,46.0
639,30178.0,30230.0,52.0
640,30192.0,30248.0,56.0
641,30204.0,30250.0,46.0
642,30235.0,30296.0,61.0
643,30245.0,30297.0,52.0
644,30259.0,30305.0,46.0
645,30353.0,30400.0,47.0
646,30376.0,30426.0,50.0
647,30402.0,30448.0,46.0
648,30483.0,30537.0,54.0
649,30500.0,30550.0,50.0
650,30502.0,30551.0,49.0
651,30655.0,30698.0,43.0
652,30703.0,30746.0,43.0
653,30789.0,30832.0,43.0
654,30831.0,30881.0,50.0
655,30839.0,30886.0,47.0
656,30968.0,31011.0,43.0
657,31036.0,31079.0,43.0
658,31194.0,31237.0,43.0
659,31302.0,31345.0,43.0
660,31348.0,31394.0,46.0
661,31366.0,31412.0,46.0
662,31402.0,31455.0,53.0
663,31412.0,31457.0,45.0
664,31508.0,31558.0,50.0
665,31511.0,31559.0,48.0
666,31615.0,31660.0,45.0
667,31642.0,31689.0,47.0
668,31674.0,31730.0,56.0
669,31709.0,31753.0,44.0
670,31774.0,31827.0,53.0
671,31805.0,31850.0,45.0
672,31986.0,32029.0,43.0
673,32080.0,32132.0,52.0
674,32100.0,32143.0,43.0
675,32125.0,32168.0,43.0
676,32198.0,32241.0,43.0
677,32267.0,32322.0,55.0
678,32289.0,32340.0,51.0
679,32291.0,32341.0,50.0
680,32341.0,32384.0,43.0
681,32423.0,32466.0,43.0
682,32554.0,32602.0,48.0
683,32567.0,32612.0,45.0
684,32715.0,32768.0,53.0
685,32747.0,32790.0,43.0
686,32799.0,32842.0,43.0
687,32939.0,32992.0,53.0
688,32964.0,33011.0,47.0
689,33018.0,33068.0,50.0
690,33037.0,33089.0,52.0
691,33046.0,33097.0,51.0
692,33084.0,33128.0,44.0
693,33126.0,33169.0,43.0
694,33192.0,33235.0,43.0
695,33298.0,33341.0,43.0
696,33419.0,33474.0,55.0
697,33423.0,33487.0,64.0
698,33459.0,33518.0,59.0
699,33467.0,33527.0,60.0
700,33502.0,33550.0,48.0
701,33532.0,33580.0,48.0
702,33556.0,33599.0,43.0
703,33621.0,33664.0,43.0
704,33685.0,33728.0,43.0
705,33760.0,33803.0,43.0
706,33862.0,33908.0,46.0
707,33901.0,33951.0,50.0
708,33921.0,33966.0,45.0
709,34163.0,34216.0,53.0
710,34197.0,34238.0,41.0
711,34273.0,34316.0,43.0
712,34334.0,34377.0,43.0
713,34404.0,34452.0,48.0
714,34424.0,34469.0,45.0
715,34452.0,34500.0,48.0
716,34527.0,34573.0,46.0
717,34566.0,34615.0,49.0
718,34582.0,34628.0,46.0
719,34619.0,34660.0,41.0
720,34671.0,34714.0,43.0
721,34784.0,34827.0,43.0
722,34817.0,34876.0,59.0
723,34854.0,34897.0,43.0
724,34904.0,34950.0,46.0
725,34943.0,34989.0,46.0
726,34978.0,35020.0,42.0
727,35043.0,35103.0,60.0
728,35058.0,35129.0,71.0
729,35077.0,35162.0,85.0
730,35098.0,35162.0,64.0
731,35100.0,35170.0,70.0
732,35116.0,35178.0,62.0
733,35126.0,35180.0,54.0
734,35252.0,35309.0,57.0
735,35255.0,35322.0,67.0
736,35274.0,35369.0,95.0
737,35292.0,35365.0,73.0
738,35295.0,35366.0,71.0
739,35301.0,35375.0,74.0
740,35327.0,35382.0,55.0
741,35354.0,35401.0,47.0
742,35433.0,35484.0,51.0
743,35442.0,35490.0,48.0
744,35477.0,35523.0,46.0
745,35577.0,35633.0,56.0
746,35602.0,35655.0,53.0
747,35631.0,35676.0,45.0
748,35677.0,35720.0,43.0
749,35894.0,35942.0,48.0
750,35908.0,35952.0,44.0
751,35980.0,36027.0,47.0
752,36003.0,36046.0,43.0
753,36053.0,36096.0,43.0
754,36135.0,36178.0,43.0
755,36192.0,36235.0,43.0
756,36235.0,36288.0,53.0
757,36260.0,36307.0,47.0
758,36312.0,36362.0,50.0
759,36314.0,36363.0,49.0
760,36441.0,36484.0,43.0
761,36523.0,36566.0,43.0
762,36569.0,36617.0,48.0
763,36582.0,36627.0,45.0
764,36677.0,36730.0,53.0
765,36711.0,36752.0,41.0
766,36783.0,36832.0,49.0
767,36802.0,36851.0,49.0
768,36843.0,36896.0,53.0
769,36877.0,36918.0,41.0
770,36918.0,36969.0,51.0
771,36956.0,37001.0,45.0
772,37089.0,37142.0,53.0
773,37120.0,37165.0,45.0
774,37205.0,37255.0,50.0
775,37207.0,37257.0,50.0
776,37258.0,37301.0,43.0
777,37303.0,37351.0,48.0
778,37313.0,37360.0,47.0
779,37346.0,37395.0,49.0
780,37371.0,37414.0,43.0
781,37414.0,37462.0,48.0
782,37429.0,37472.0,43.0
783,37479.0,37522.0,43.0
784,37539.0,37582.0,43.0
785,37584.0,37627.0,43.0
786,37668.0,37718.0,50.0
787,37680.0,37732.0,52.0
788,37703.0,37750.0,47.0
789,37889.0,37954.0,65.0
790,37899.0,37979.0,80.0
791,37907.0,37988.0,81.0
792,37928.0,37993.0,65.0
793,37934.0,38004.0,70.0
794,37950.0,38006.0,56.0
795,37975.0,38022.0,47.0
796,38043.0,38095.0,52.0
797,38056.0,38114.0,58.0
798,38080.0,38130.0,50.0
799,38082.0,38153.0,71.0
800,38127.0,38177.0,50.0
801,38242.0,38295.0,53.0
802,38274.0,38317.0,43.0
803,38316.0,38364.0,48.0
804,38336.0,38377.0,41.0
805,38378.0,38436.0,58.0
806,38384.0,38444.0,60.0
807,38396.0,38453.0,57.0
808,38432.0,38478.0,46.0
809,38529.0,38572.0,43.0
810,38629.0,38672.0,43.0
811,38689.0,38743.0,54.0
812,38710.0,38763.0,53.0
813,38713.0,38769.0,56.0
814,38762.0,38805.0,43.0
815,38913.0,38956.0,43.0
816,38955.0,38998.0,43.0
817,39108.0,39155.0,47.0
818,39131.0,39174.0,43.0
819,39174.0,39225.0,51.0
820,39176.0,39226.0,50.0
821,39239.0,39282.0,43.0
822,39280.0,39331.0,51.0
823,39318.0,39363.0,45.0
824,39528.0,39576.0,48.0
825,39548.0,39598.0,50.0
826,39574.0,39631.0,57.0
827,39604.0,39648.0,44.0
828,39692.0,39742.0,50.0
829,39703.0,39747.0,44.0
830,39806.0,39870.0,64.0
831,39819.0,39874.0,55.0
832,39821.0,39875.0,54.0
833,39841.0,39895.0,54.0
834,39884.0,39924.0,40.0
835,39991.0,40034.0,43.0
836,40101.0,40154.0,53.0
837,40111.0,40165.0,54.0
838,40122.0,40166.0,44.0
839,40175.0,40218.0,43.0
840,40283.0,40326.0,43.0
841,40387.0,40430.0,43.0
842,40558.0,40601.0,43.0
843,40612.0,40655.0,43.0
844,40694.0,40747.0,53.0
845,40724.0,40770.0,46.0
846,40832.0,40885.0,53.0
847,40866.0,40911.0,45.0
848,40882.0,40926.0,44.0
849,40997.0,41052.0,55.0
850,40999.0,41063.0,64.0
851,41031.0,41101.0,70.0
852,41047.0,41112.0,65.0
853,41049.0,41113.0,64.0
854,41054.0,41112.0,58.0
855,41098.0,41145.0,47.0
856,41151.0,41202.0,51.0
857,41153.0,41207.0,54.0
858,41176.0,41218.0,42.0
859,41284.0,41327.0,43.0
860,41454.0,41497.0,43.0
861,41576.0,41624.0,48.0
862,41589.0,41634.0,45.0
863,41689.0,41741.0,52.0
864,41704.0,41756.0,52.0
865,41709.0,41757.0,48.0
866,41760.0,41810.0,50.0
867,41762.0,41812.0,50.0
868,41872.0,41925.0,53.0
869,41903.0,41957.0,54.0
870,41922.0,41979.0,57.0
871,41927.0,41980.0,53.0
872,41968.0,42023.0,55.0
873,41979.0,42030.0,51.0
