,time,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,0,1,2,3,4,5,6,7,8,9,10,11
2072,6533,137.0,138.0,139.0,,,,,,,,,,4.0,16.0,23.0,,,,,,,,,
2073,6534,137.0,138.0,139.0,,,,,,,,,,3.0,15.0,23.0,,,,,,,,,
2074,6535,137.0,138.0,139.0,,,,,,,,,,3.0,14.0,23.0,,,,,,,,,
2075,6537,137.0,138.0,139.0,,,,,,,,,,1.0,13.0,22.0,,,,,,,,,
2076,6540,137.0,138.0,139.0,,,,,,,,,,1.0,12.0,22.0,,,,,,,,,
2077,6541,137.0,138.0,139.0,,,,,,,,,,1.0,12.0,21.0,,,,,,,,,
2078,6543,137.0,138.0,139.0,,,,,,,,,,1.0,10.0,20.0,,,,,,,,,
2079,6544,,138.0,139.0,,,,,,,,,,,9.0,19.0,,,,,,,,,
2080,6547,,138.0,139.0,,,,,,,,,,,6.0,18.0,,,,,,,,,
2081,6548,,138.0,139.0,,,,,,,,,,,6.0,18.0,,,,,,,,,
2082,6550,140.0,138.0,139.0,,,,,,,,,,26.0,4.0,18.0,,,,,,,,,
2083,6551,140.0,138.0,139.0,,,,,,,,,,26.0,4.0,16.0,,,,,,,,,
2084,6552,140.0,138.0,139.0,,,,,,,,,,26.0,4.0,15.0,,,,,,,,,
2085,6553,140.0,138.0,139.0,,,,,,,,,,26.0,4.0,14.0,,,,,,,,,
2086,6555,140.0,138.0,139.0,,,,,,,,,,26.0,3.0,13.0,,,,,,,,,
2087,6557,140.0,138.0,139.0,,,,,,,,,,25.0,3.0,12.0,,,,,,,,,
2088,6558,140.0,138.0,139.0,,,,,,,,,,24.0,2.0,11.0,,,,,,,,,
2089,6559,140.0,138.0,139.0,,,,,,,,,,24.0,2.0,10.0,,,,,,,,,
2090,6561,140.0,138.0,139.0,,,,,,,,,,23.0,2.0,9.0,,,,,,,,,
2091,6562,140.0,138.0,139.0,,,,,,,,,,23.0,2.0,8.0,,,,,,,,,
2092,6565,140.0,138.0,139.0,,,,,,,,,,21.0,2.0,7.0,,,,,,,,,
2093,6566,140.0,138.0,139.0,,,,,,,,,,19.0,2.0,7.0,,,,,,,,,
2094,6568,140.0,138.0,139.0,,,,,,,,,,19.0,1.0,7.0,,,,,,,,,
2095,6569,140.0,138.0,139.0,,,,,,,,,,19.0,1.0,6.0,,,,,,,,,
2096,6572,140.0,138.0,139.0,,,,,,,,,,18.0,1.0,4.0,,,,,,,,,
2097,6573,140.0,138.0,139.0,,,,,,,,,,17.0,1.0,4.0,,,,,,,,,
2098,6574,140.0,138.0,139.0,,,,,,,,,,16.0,1.0,4.0,,,,,,,,,
2099,6575,140.0,,139.0,,,,,,,,,,15.0,,4.0,,,,,,,,,
2100,6578,140.0,,139.0,,,,,,,,,,14.0,,3.0,,,,,,,,,
2101,6579,140.0,,139.0,,,,,,,,,,12.0,,3.0,,,,,,,,,
2102,6580,140.0,,139.0,,,,,,,,,,11.0,,3.0,,,,,,,,,
2103,6582,140.0,,139.0,,,,,,,,,,9.0,,2.0,,,,,,,,,
2104,6583,140.0,,139.0,,,,,,,,,,9.0,,1.0,,,,,,,,,
2105,6584,140.0,,,,,,,,,,,,8.0,,,,,,,,,,,
2106,6585,140.0,,,,,,,,,,,,7.0,,,,,,,,,,,
2107,6588,140.0,,,,,,,,,,,,5.0,,,,,,,,,,,
2108,6599,140.0,,,,,,,,,,,,1.0,,,,,,,,,,,
2109,6634,,,,,,,,,,,,,,,,,,,,,,,,
2110,6636,141.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2111,6641,141.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2112,6645,141.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2113,6649,141.0,,,,,,,,,,,,18.0,,,,,,,,,,,
2114,6652,141.0,,,,,,,,,,,,16.0,,,,,,,,,,,
2115,6653,141.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2116,6655,141.0,,,,,,,,,,,,13.0,,,,,,,,,,,
2117,6656,141.0,,,,,,,,,,,,12.0,,,,,,,,,,,
2118,6657,141.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2119,6658,141.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2120,6659,141.0,142.0,,,,,,,,,,,10.0,27.0,,,,,,,,,,
2121,6660,141.0,142.0,,,,,,,,,,,9.0,26.0,,,,,,,,,,
2122,6663,141.0,142.0,,,,,,,,,,,7.0,26.0,,,,,,,,,,
2123,6665,141.0,142.0,,,,,,,,,,,7.0,23.0,,,,,,,,,,
2124,6667,141.0,142.0,,,,,,,,,,,6.0,22.0,,,,,,,,,,
2125,6671,141.0,142.0,,,,,,,,,,,4.0,21.0,,,,,,,,,,
2126,6673,141.0,142.0,,,,,,,,,,,4.0,20.0,,,,,,,,,,
2127,6676,141.0,142.0,,,,,,,,,,,2.0,18.0,,,,,,,,,,
2128,6679,141.0,142.0,,,,,,,,,,,1.0,17.0,,,,,,,,,,
2129,6682,141.0,142.0,,,,,,,,,,,1.0,14.0,,,,,,,,,,
2130,6684,141.0,142.0,,,,,,,,,,,1.0,13.0,,,,,,,,,,
2131,6685,,142.0,,,,,,,,,,,,11.0,,,,,,,,,,
2132,6688,,142.0,,,,,,,,,,,,9.0,,,,,,,,,,
2133,6690,,142.0,,,,,,,,,,,,8.0,,,,,,,,,,
2134,6692,,142.0,,,,,,,,,,,,7.0,,,,,,,,,,
2135,6693,,142.0,,,,,,,,,,,,5.0,,,,,,,,,,
2136,6705,,142.0,,,,,,,,,,,,1.0,,,,,,,,,,
2137,6713,,,,,,,,,,,,,,,,,,,,,,,,
2138,6715,143.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2139,6720,143.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2140,6724,143.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2141,6728,143.0,,,,,,,,,,,,18.0,,,,,,,,,,,
2142,6731,143.0,,,,,,,,,,,,16.0,,,,,,,,,,,
2143,6732,143.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2144,6734,143.0,,,,,,,,,,,,12.0,,,,,,,,,,,
2145,6735,143.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2146,6736,143.0,,,,,,,,,,,,10.0,,,,,,,,,,,
2147,6737,143.0,,,,,,,,,,,,9.0,,,,,,,,,,,
2148,6738,143.0,,,,,,,,,,,,8.0,,,,,,,,,,,
2149,6742,143.0,,,,,,,,,,,,7.0,,,,,,,,,,,
2150,6745,143.0,,,,,,,,,,,,4.0,,,,,,,,,,,
2151,6756,143.0,,,,,,,,,,,,1.0,,,,,,,,,,,
2152,6779,,,,,,,,,,,,,,,,,,,,,,,,
2153,6781,144.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2154,6786,144.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2155,6787,144.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2156,6789,144.0,145.0,,,,,,,,,,,22.0,26.0,,,,,,,,,,
2157,6790,144.0,145.0,,,,,,,,,,,21.0,26.0,,,,,,,,,,
2158,6794,144.0,145.0,,,,,,,,,,,18.0,26.0,,,,,,,,,,
2159,6797,144.0,145.0,,,,,,,,,,,16.0,26.0,,,,,,,,,,
2160,6798,144.0,145.0,,,,,,,,,,,15.0,26.0,,,,,,,,,,
2161,6800,144.0,145.0,,,,,,,,,,,13.0,25.0,,,,,,,,,,
2162,6801,144.0,145.0,,,,,,,,,,,12.0,23.0,,,,,,,,,,
2163,6802,144.0,145.0,,,,,,,,,,,10.0,23.0,,,,,,,,,,
2164,6804,144.0,145.0,,,,,,,,,,,9.0,23.0,,,,,,,,,,
2165,6805,144.0,145.0,,,,,,,,,,,7.0,22.0,,,,,,,,,,
2166,6808,144.0,145.0,,,,,,,,,,,6.0,22.0,,,,,,,,,,
2167,6809,144.0,145.0,,,,,,,,,,,6.0,20.0,,,,,,,,,,
2168,6811,144.0,145.0,,,,,,,,,,,6.0,19.0,,,,,,,,,,
2169,6813,144.0,145.0,,,,,,,,,,,4.0,18.0,,,,,,,,,,
2170,6815,144.0,145.0,,,,,,,,,,,4.0,17.0,,,,,,,,,,
2171,6816,144.0,145.0,,,,,,,,,,,4.0,16.0,,,,,,,,,,
2172,6817,144.0,145.0,,,,,,,,,,,4.0,15.0,,,,,,,,,,
2173,6818,144.0,145.0,,,,,,,,,,,4.0,14.0,,,,,,,,,,
2174,6819,144.0,145.0,,,,,,,,,,,3.0,12.0,,,,,,,,,,
2175,6822,144.0,145.0,,,,,,,,,,,2.0,11.0,,,,,,,,,,
2176,6823,144.0,145.0,,,,,,,,,,,1.0,10.0,,,,,,,,,,
2177,6825,144.0,145.0,,,,,,,,,,,1.0,8.0,,,,,,,,,,
2178,6827,,145.0,,,,,,,,,,,,7.0,,,,,,,,,,
2179,6828,,145.0,,,,,,,,,,,,6.0,,,,,,,,,,
2180,6836,,145.0,,,,,,,,,,,,3.0,,,,,,,,,,
2181,6838,146.0,145.0,,,,,,,,,,,26.0,3.0,,,,,,,,,,
2182,6839,146.0,145.0,,,,,,,,,,,26.0,1.0,,,,,,,,,,
2183,6843,146.0,145.0,,,,,,,,,,,22.0,1.0,,,,,,,,,,
2184,6848,146.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2185,6851,146.0,,,,,,,,,,,,18.0,,,,,,,,,,,
2186,6854,146.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2187,6855,146.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2188,6856,146.0,147.0,,,,,,,,,,,14.0,27.0,,,,,,,,,,
2189,6857,146.0,147.0,,,,,,,,,,,12.0,26.0,,,,,,,,,,
2190,6859,146.0,147.0,,,,,,,,,,,11.0,26.0,,,,,,,,,,
2191,6862,146.0,147.0,,,,,,,,,,,11.0,23.0,,,,,,,,,,
2192,6864,146.0,147.0,,,,,,,,,,,10.0,23.0,,,,,,,,,,
2193,6865,146.0,147.0,,,,,,,,,,,9.0,23.0,,,,,,,,,,
2194,6866,146.0,147.0,,,,,,,,,,,9.0,22.0,,,,,,,,,,
2195,6868,146.0,147.0,,,,,,,,,,,7.0,21.0,,,,,,,,,,
2196,6873,146.0,147.0,,,,,,,,,,,6.0,20.0,,,,,,,,,,
2197,6874,146.0,147.0,,,,,,,,,,,5.0,19.0,,,,,,,,,,
2198,6876,146.0,147.0,,,,,,,,,,,5.0,17.0,,,,,,,,,,
2199,6877,146.0,147.0,,,,,,,,,,,4.0,17.0,,,,,,,,,,
2200,6879,146.0,147.0,,,,,,,,,,,3.0,16.0,,,,,,,,,,
2201,6880,146.0,147.0,,,,,,,,,,,2.0,15.0,,,,,,,,,,
2202,6882,146.0,147.0,,,,,,,,,,,2.0,13.0,,,,,,,,,,
2203,6883,146.0,147.0,,,,,,,,,,,2.0,12.0,,,,,,,,,,
2204,6884,146.0,147.0,,,,,,,,,,,2.0,11.0,,,,,,,,,,
2205,6885,146.0,147.0,,,,,,,,,,,2.0,9.0,,,,,,,,,,
2206,6888,146.0,147.0,,,,,,,,,,,2.0,8.0,,,,,,,,,,
2207,6890,146.0,147.0,,,,,,,,,,,2.0,6.0,,,,,,,,,,
2208,6891,146.0,147.0,,,,,,,,,,,1.0,6.0,,,,,,,,,,
2209,6893,146.0,147.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,
2210,6904,,147.0,,,,,,,,,,,,1.0,,,,,,,,,,
2211,6909,,,,,,,,,,,,,,,,,,,,,,,,
2212,6910,148.0,,,,,,,,,,,,27.0,,,,,,,,,,,
2213,6911,148.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2214,6913,148.0,149.0,,,,,,,,,,,26.0,26.0,,,,,,,,,,
2215,6916,148.0,149.0,,,,,,,,,,,23.0,26.0,,,,,,,,,,
2216,6918,148.0,149.0,,,,,,,,,,,23.0,25.0,,,,,,,,,,
2217,6920,148.0,149.0,,,,,,,,,,,21.0,25.0,,,,,,,,,,
2218,6922,148.0,149.0,,,,,,,,,,,21.0,24.0,,,,,,,,,,
2219,6924,148.0,149.0,,,,,,,,,,,20.0,23.0,,,,,,,,,,
2220,6928,148.0,149.0,,,,,,,,,,,19.0,22.0,,,,,,,,,,
2221,6930,148.0,149.0,,,,,,,,,,,17.0,22.0,,,,,,,,,,
2222,6933,148.0,149.0,,,,,,,,,,,16.0,22.0,,,,,,,,,,
2223,6934,148.0,149.0,,,,,,,,,,,15.0,22.0,,,,,,,,,,
2224,6936,148.0,149.0,,,,,,,,,,,14.0,21.0,,,,,,,,,,
2225,6937,148.0,149.0,,,,,,,,,,,13.0,21.0,,,,,,,,,,
2226,6938,148.0,149.0,,,,,,,,,,,12.0,21.0,,,,,,,,,,
2227,6940,148.0,149.0,,,,,,,,,,,12.0,20.0,,,,,,,,,,
2228,6941,148.0,149.0,,,,,,,,,,,11.0,20.0,,,,,,,,,,
2229,6942,148.0,149.0,,,,,,,,,,,10.0,20.0,,,,,,,,,,
2230,6944,148.0,149.0,,,,,,,,,,,8.0,19.0,,,,,,,,,,
2231,6945,148.0,149.0,,,,,,,,,,,6.0,19.0,,,,,,,,,,
2232,6947,148.0,149.0,,,,,,,,,,,5.0,18.0,,,,,,,,,,
2233,6948,148.0,149.0,,,,,,,,,,,4.0,17.0,,,,,,,,,,
2234,6950,148.0,149.0,,,,,,,,,,,4.0,16.0,,,,,,,,,,
2235,6951,148.0,149.0,,,,,,,,,,,4.0,15.0,,,,,,,,,,
2236,6952,148.0,149.0,,,,,,,,,,,4.0,14.0,,,,,,,,,,
2237,6954,148.0,149.0,,,,,,,,,,,4.0,12.0,,,,,,,,,,
2238,6956,148.0,149.0,,,,,,,,,,,3.0,11.0,,,,,,,,,,
2239,6957,148.0,149.0,,,,,,,,,,,2.0,10.0,,,,,,,,,,
2240,6958,148.0,149.0,,,,,,,,,,,1.0,9.0,,,,,,,,,,
2241,6959,148.0,149.0,,,,,,,,,,,1.0,8.0,,,,,,,,,,
2242,6962,,149.0,,,,,,,,,,,,5.0,,,,,,,,,,
2243,6973,,149.0,,,,,,,,,,,,1.0,,,,,,,,,,
2244,7026,,,,,,,,,,,,,,,,,,,,,,,,
2245,7028,150.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2246,7033,150.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2247,7037,150.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2248,7041,150.0,,,,,,,,,,,,19.0,,,,,,,,,,,
2249,7044,150.0,,,,,,,,,,,,17.0,,,,,,,,,,,
2250,7045,150.0,,,,,,,,,,,,16.0,,,,,,,,,,,
2251,7047,150.0,,,,,,,,,,,,14.0,,,,,,,,,,,
2252,7048,150.0,,,,,,,,,,,,13.0,,,,,,,,,,,
2253,7049,150.0,,,,,,,,,,,,12.0,,,,,,,,,,,
2254,7050,150.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2255,7052,150.0,,,,,,,,,,,,9.0,,,,,,,,,,,
2256,7055,150.0,,,,,,,,,,,,7.0,,,,,,,,,,,
2257,7058,150.0,,,,,,,,,,,,5.0,,,,,,,,,,,
2258,7069,150.0,,,,,,,,,,,,1.0,,,,,,,,,,,
2259,7093,,,,,,,,,,,,,,,,,,,,,,,,
2260,7095,151.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2261,7100,151.0,,,,,,,,,,,,23.0,,,,,,,,,,,
2262,7104,151.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2263,7111,151.0,,,,,,,,,,,,19.0,,,,,,,,,,,
2264,7112,151.0,,,,,,,,,,,,18.0,,,,,,,,,,,
2265,7114,151.0,,,,,,,,,,,,16.0,,,,,,,,,,,
2266,7115,151.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2267,7117,151.0,,,,,,,,,,,,13.0,,,,,,,,,,,
2268,7118,151.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2269,7120,151.0,,,,,,,,,,,,10.0,,,,,,,,,,,
2270,7122,151.0,,,,,,,,,,,,8.0,,,,,,,,,,,
2271,7126,151.0,,,,,,,,,,,,7.0,,,,,,,,,,,
2272,7129,151.0,,,,,,,,,,,,5.0,,,,,,,,,,,
2273,7133,151.0,,,,,,,,,,,,2.0,,,,,,,,,,,
2274,7135,151.0,152.0,,,,,,,,,,,2.0,26.0,,,,,,,,,,
2275,7140,151.0,152.0,,,,,,,,,,,2.0,22.0,,,,,,,,,,
2276,7143,151.0,152.0,,,,,,,,,,,1.0,22.0,,,,,,,,,,
2277,7148,,152.0,,,,,,,,,,,,19.0,,,,,,,,,,
2278,7151,,152.0,,,,,,,,,,,,16.0,,,,,,,,,,
2279,7154,,152.0,,,,,,,,,,,,13.0,,,,,,,,,,
2280,7156,,152.0,,,,,,,,,,,,12.0,,,,,,,,,,
2281,7157,,152.0,,,,,,,,,,,,11.0,,,,,,,,,,
2282,7159,,152.0,,,,,,,,,,,,9.0,,,,,,,,,,
2283,7162,,152.0,,,,,,,,,,,,7.0,,,,,,,,,,
2284,7165,,152.0,,,,,,,,,,,,4.0,,,,,,,,,,
2285,7176,,152.0,,,,,,,,,,,,1.0,,,,,,,,,,
2286,7215,,,,,,,,,,,,,,,,,,,,,,,,
2287,7217,153.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2288,7222,153.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2289,7226,153.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2290,7230,153.0,,,,,,,,,,,,18.0,,,,,,,,,,,
2291,7233,153.0,,,,,,,,,,,,16.0,,,,,,,,,,,
2292,7234,153.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2293,7237,153.0,,,,,,,,,,,,12.0,,,,,,,,,,,
2294,7238,153.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2295,7240,153.0,,,,,,,,,,,,10.0,,,,,,,,,,,
2296,7241,153.0,,,,,,,,,,,,9.0,,,,,,,,,,,
2297,7243,153.0,,,,,,,,,,,,9.0,,,,,,,,,,,
2298,7244,153.0,154.0,,,,,,,,,,,7.0,27.0,,,,,,,,,,
2299,7245,153.0,154.0,,,,,,,,,,,7.0,26.0,,,,,,,,,,
2300,7247,153.0,154.0,155.0,,,,,,,,,,4.0,26.0,26.0,,,,,,,,,
2301,7250,153.0,154.0,155.0,,,,,,,,,,4.0,24.0,26.0,,,,,,,,,
2302,7251,153.0,154.0,155.0,,,,,,,,,,4.0,22.0,26.0,,,,,,,,,
2303,7254,153.0,154.0,155.0,,,,,,,,,,3.0,22.0,25.0,,,,,,,,,
2304,7255,153.0,154.0,155.0,,,,,,,,,,3.0,21.0,25.0,,,,,,,,,
2305,7258,153.0,154.0,155.0,,,,,,,,,,2.0,21.0,24.0,,,,,,,,,
2306,7259,153.0,154.0,155.0,,,,,,,,,,2.0,20.0,24.0,,,,,,,,,
2307,7260,153.0,154.0,155.0,,,,,,,,,,2.0,20.0,24.0,,,,,,,,,
2308,7261,153.0,154.0,155.0,156.0,,,,,,,,,2.0,19.0,24.0,27.0,,,,,,,,
2309,7262,153.0,154.0,155.0,156.0,,,,,,,,,1.0,19.0,24.0,26.0,,,,,,,,
2310,7263,153.0,154.0,155.0,156.0,,,,,,,,,1.0,18.0,24.0,26.0,,,,,,,,
2311,7264,,154.0,155.0,156.0,,,,,,,,,,17.0,24.0,26.0,,,,,,,,
2312,7265,,154.0,155.0,156.0,,,,,,,,,,17.0,23.0,26.0,,,,,,,,
2313,7267,,154.0,155.0,156.0,,,,,,,,,,15.0,23.0,26.0,,,,,,,,
2314,7268,,154.0,155.0,156.0,,,,,,,,,,15.0,22.0,26.0,,,,,,,,
2315,7269,,154.0,155.0,156.0,,,,,,,,,,15.0,22.0,26.0,,,,,,,,
2316,7270,157.0,154.0,155.0,156.0,,,,,,,,,27.0,13.0,22.0,26.0,,,,,,,,
2317,7271,157.0,154.0,155.0,156.0,,,,,,,,,26.0,13.0,20.0,26.0,,,,,,,,
2318,7273,157.0,154.0,155.0,156.0,,,,,,,,,26.0,11.0,20.0,24.0,,,,,,,,
2319,7274,157.0,154.0,155.0,156.0,,,,,,,,,26.0,11.0,19.0,24.0,,,,,,,,
2320,7276,157.0,154.0,155.0,156.0,,,,,,,,,26.0,9.0,19.0,24.0,,,,,,,,
2321,7277,157.0,154.0,155.0,156.0,,,,,,,,,26.0,8.0,18.0,24.0,,,,,,,,
2322,7279,157.0,154.0,155.0,156.0,,,,,,,,,26.0,6.0,17.0,24.0,,,,,,,,
2323,7282,157.0,154.0,155.0,156.0,,,,,,,,,25.0,5.0,17.0,24.0,,,,,,,,
2324,7283,157.0,154.0,155.0,156.0,,,,,,,,,25.0,5.0,17.0,22.0,,,,,,,,
2325,7284,157.0,154.0,155.0,156.0,,,,,,,,,25.0,5.0,17.0,21.0,,,,,,,,
2326,7285,157.0,154.0,155.0,156.0,,,,,,,,,25.0,5.0,16.0,21.0,,,,,,,,
2327,7287,157.0,154.0,155.0,156.0,,,,,,,,,25.0,3.0,15.0,21.0,,,,,,,,
2328,7288,157.0,154.0,155.0,156.0,,,,,,,,,25.0,3.0,13.0,21.0,,,,,,,,
2329,7293,157.0,154.0,155.0,156.0,,,,,,,,,24.0,2.0,13.0,21.0,,,,,,,,
2330,7294,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,2.0,12.0,20.0,27.0,,,,,,,
2331,7295,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,2.0,12.0,18.0,26.0,,,,,,,
2332,7296,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,2.0,11.0,18.0,26.0,,,,,,,
2333,7297,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,1.0,11.0,18.0,26.0,,,,,,,
2334,7298,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,1.0,9.0,18.0,26.0,,,,,,,
2335,7299,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,1.0,7.0,18.0,26.0,,,,,,,
2336,7301,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,1.0,7.0,17.0,26.0,,,,,,,
2337,7302,157.0,154.0,155.0,156.0,158.0,,,,,,,,24.0,1.0,6.0,16.0,26.0,,,,,,,
2338,7303,157.0,154.0,155.0,156.0,158.0,,,,,,,,23.0,1.0,6.0,15.0,26.0,,,,,,,
2339,7304,157.0,,155.0,156.0,158.0,,,,,,,,23.0,,6.0,14.0,26.0,,,,,,,
2340,7305,157.0,,155.0,156.0,158.0,,,,,,,,23.0,,6.0,12.0,26.0,,,,,,,
2341,7306,157.0,,155.0,156.0,158.0,,,,,,,,23.0,,6.0,12.0,25.0,,,,,,,
2342,7307,157.0,,155.0,156.0,158.0,,,,,,,,23.0,,6.0,11.0,25.0,,,,,,,
2343,7308,157.0,,155.0,156.0,158.0,,,,,,,,22.0,,5.0,11.0,25.0,,,,,,,
2344,7309,157.0,,155.0,156.0,158.0,,,,,,,,21.0,,5.0,11.0,25.0,,,,,,,
2345,7310,157.0,,155.0,156.0,158.0,,,,,,,,20.0,,5.0,9.0,25.0,,,,,,,
2346,7311,157.0,,155.0,156.0,158.0,,,,,,,,20.0,,5.0,8.0,25.0,,,,,,,
2347,7312,157.0,,155.0,156.0,158.0,,,,,,,,20.0,,3.0,8.0,25.0,,,,,,,
2348,7313,157.0,,155.0,156.0,158.0,,,,,,,,19.0,,3.0,7.0,24.0,,,,,,,
2349,7315,157.0,,155.0,156.0,158.0,,,,,,,,19.0,,2.0,6.0,24.0,,,,,,,
2350,7317,157.0,,155.0,156.0,158.0,,,,,,,,17.0,,2.0,5.0,24.0,,,,,,,
2351,7318,157.0,159.0,155.0,156.0,158.0,,,,,,,,15.0,27.0,2.0,4.0,24.0,,,,,,,
2352,7319,157.0,159.0,155.0,156.0,158.0,,,,,,,,14.0,26.0,2.0,4.0,24.0,,,,,,,
2353,7320,157.0,159.0,155.0,156.0,158.0,,,,,,,,13.0,26.0,2.0,4.0,24.0,,,,,,,
2354,7322,157.0,159.0,155.0,156.0,158.0,,,,,,,,13.0,26.0,1.0,4.0,23.0,,,,,,,
2355,7324,157.0,159.0,155.0,156.0,158.0,,,,,,,,13.0,26.0,1.0,4.0,22.0,,,,,,,
2356,7326,157.0,159.0,155.0,156.0,158.0,,,,,,,,13.0,26.0,1.0,3.0,21.0,,,,,,,
2357,7327,157.0,159.0,,156.0,158.0,,,,,,,,12.0,26.0,,3.0,21.0,,,,,,,
2358,7328,157.0,159.0,,156.0,158.0,,,,,,,,12.0,26.0,,2.0,20.0,,,,,,,
2359,7330,157.0,159.0,,156.0,158.0,,,,,,,,10.0,24.0,,2.0,19.0,,,,,,,
2360,7333,157.0,159.0,,156.0,158.0,,,,,,,,8.0,24.0,,1.0,18.0,,,,,,,
2361,7335,157.0,159.0,,156.0,158.0,,,,,,,,7.0,24.0,,1.0,18.0,,,,,,,
2362,7336,157.0,159.0,,,158.0,,,,,,,,6.0,24.0,,,17.0,,,,,,,
2363,7337,157.0,159.0,,,158.0,,,,,,,,6.0,24.0,,,16.0,,,,,,,
2364,7338,157.0,159.0,,,158.0,,,,,,,,6.0,24.0,,,15.0,,,,,,,
2365,7339,157.0,159.0,,,158.0,,,,,,,,5.0,24.0,,,12.0,,,,,,,
2366,7340,157.0,159.0,,,158.0,,,,,,,,5.0,22.0,,,12.0,,,,,,,
2367,7342,157.0,159.0,,,158.0,,,,,,,,4.0,22.0,,,11.0,,,,,,,
2368,7343,157.0,159.0,,,158.0,,,,,,,,3.0,21.0,,,11.0,,,,,,,
2369,7345,157.0,159.0,,,158.0,,,,,,,,3.0,21.0,,,10.0,,,,,,,
2370,7347,157.0,159.0,,,158.0,,,,,,,,2.0,19.0,,,10.0,,,,,,,
2371,7348,157.0,159.0,,,158.0,,,,,,,,2.0,19.0,,,8.0,,,,,,,
2372,7350,157.0,159.0,,,158.0,,,,,,,,2.0,18.0,,,8.0,,,,,,,
2373,7353,157.0,159.0,,,158.0,,,,,,,,2.0,17.0,,,7.0,,,,,,,
2374,7354,157.0,159.0,,,158.0,,,,,,,,2.0,16.0,,,7.0,,,,,,,
2375,7355,157.0,159.0,,,158.0,,,,,,,,1.0,16.0,,,6.0,,,,,,,
2376,7356,,159.0,,,158.0,,,,,,,,,15.0,,,6.0,,,,,,,
2377,7358,,159.0,,,158.0,,,,,,,,,14.0,,,5.0,,,,,,,
2378,7360,,159.0,,,158.0,,,,,,,,,13.0,,,4.0,,,,,,,
2379,7362,,159.0,,,158.0,,,,,,,,,12.0,,,4.0,,,,,,,
2380,7363,,159.0,,,158.0,,,,,,,,,11.0,,,3.0,,,,,,,
2381,7364,,159.0,,,158.0,,,,,,,,,9.0,,,3.0,,,,,,,
2382,7367,,159.0,,,158.0,,,,,,,,,6.0,,,2.0,,,,,,,
2383,7370,,159.0,,,158.0,,,,,,,,,5.0,,,2.0,,,,,,,
2384,7377,,159.0,,,158.0,,,,,,,,,2.0,,,1.0,,,,,,,
2385,7381,,159.0,,,,,,,,,,,,1.0,,,,,,,,,,
2386,7419,,,,,,,,,,,,,,,,,,,,,,,,
2387,7421,160.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2388,7426,160.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2389,7430,160.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2390,7434,160.0,,,,,,,,,,,,18.0,,,,,,,,,,,
2391,7437,160.0,,,,,,,,,,,,16.0,,,,,,,,,,,
2392,7438,160.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2393,7440,160.0,,,,,,,,,,,,12.0,,,,,,,,,,,
2394,7441,160.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2395,7442,160.0,,,,,,,,,,,,10.0,,,,,,,,,,,
2396,7443,160.0,,,,,,,,,,,,9.0,,,,,,,,,,,
2397,7444,160.0,,,,,,,,,,,,8.0,,,,,,,,,,,
